id,title,vote_average,vote_count,status,release_date,revenue,runtime,adult,backdrop_path,budget,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,tagline,genres,production_companies,production_countries,spoken_languages,popularity_group
1033776,Ivan Tsarevich & the Grey Wolf 5,7.25,6,Released,2022-12-29,0,78,False,/v4g53Yckzn9WDZoPiYy7DnReWR2.jpg,0,,tt23625376,ru,Иван Царевич и Серый Волк 5,"Ivan and Vasilisa had not a life, but a fairy tale. Literally. And they already knew this fairy tale, and they wanted to go there-I don’t-know-when. Here is just one butterfly with its effect waved its wing and arranged a magical reboot. Now, in the entire Far Far Away Kingdom, no one even remembers Ivan's name, including Vasilisa herself. So, in order to get the princess again, Ivan with the Gray Wolf needs to turn the whole cartoon universe over.",1.939,/74f8CF18qFY4o6SquY0RJMGDPkA.jpg,,Animation,"CTB Film Company, Melnitsa Animation Studio",Russia,Russian,0-2
574881,Snap a boxing match in hell,0.0,0,Released,1920-01-01,0,6,False,,0,,,de,Schnipps Boxkampf in der Hölle,,0.6,,,Animation,,,,0-2
235968,Movie Madness,0.0,0,Released,1951-11-06,0,7,False,,0,,tt0148500,en,Movie Madness,"The talking magpies, Heckel and Jeckle, crash a movie studio driving a papier-mache limousine, and have no problem eluding the studio watchdog by disguising themselves, at various times, as knights-in-armor, Romeo and Juliet and, then, a couple of penguins. After many defeats, the vigilant-but-dumb bulldog finally kicks them of the lot.",0.6,,,Animation,,,English,0-2
1137448,Don't You Wish You Were Here?,0.0,0,Released,1997-01-01,0,4,False,,0,https://vimeo.com/user3071618,,en,Don't You Wish You Were Here?,The very first film in which Maya Yonesho tried to show her thoughts. Even just circles may be able to show emotions as a person in animation. The main circle (character) is slightly pinker than the other grey circles (people) and she thought she was very special. But she is very grey in a colourful world. She will find out that grey is not just a boring colour.,0.6,/1N0AHe7Lb8ASoakH9mnIKjJSSsT.jpg,,Animation,,Japan,English,0-2
888219,Sing Again Of Michigan,0.0,0,Released,1951-06-29,0,6,False,,0,,tt0152448,en,Sing Again Of Michigan,Singalong with spot gags about Michigan.,0.6,,,Animation,Famous Studios,United States of America,,0-2
190232,The Opry House,5.558,26,Released,1929-03-19,0,7,False,/5c1V67knbHUMlICmlum7r2wZ1DT.jpg,0,,tt0020246,en,The Opry House,"Mickey runs a small theatre. The orchestra plays, rather badly, excerpts from Carmen. Mickey appears as a snake charmer, but the snake is revealed to be a cat with a snake's head painted on its tail. Mickey does a belly dance, to the audience's delight. Mickey then plays the piano, but the piano and stool, apparently annoyed at the violence and complexity of the piece, kick him off stage.",1.347,/qlBmpCelY0g6XVPXEYeJwBxGVXv.jpg,,"Animation, Comedy",Walt Disney Productions,United States of America,English,0-2
766213,The Bungled Child,0.0,0,Released,2012-10-05,0,0,False,/fOtgnMUq0Qtlzws2IidYjb9cK48.jpg,0,,tt2477188,fr,La ravaudeuse,,0.917,/dGs19D0VdI3CLTPuGJ0kaqzBe3f.jpg,,Animation,La Fémis,France,French,0-2
49628,Greatest Heroes and Legends of The Bible: The Garden of Eden,0.0,0,Released,2003-04-01,0,50,False,,0,,,en,Greatest Heroes and Legends of The Bible: The Garden of Eden,"""In the beginning, God created the Heaven and the Earth...""  With those words, the biblical story of creation beginsGod creates all the living creatures on land and water, and then creates man in His own image.  Now, with this beautiful animated film, your family can experience the true power of this extraordinary story. Adam is alone, but eventually God decides to give him a companion and creates Eve.  For a time, it seems that they will live indefinitely in Paradise, until the story takes a tragic turn. Tempted by a serpent, Eve eats fruit from the Tree of Knowledge - the one food forbidden in all of Paradise - and convinces Adam to join her.  When God discovers what has happened, He banishes Adam and Eve from the Garden, and they must struggle for survival. They experience much heartbreak, but never give up hope, and that is what this story is about. It reflects our own struggle to survive - and our hope that someday we will rejoin God in Paradise.",0.6,/8NEdWUXtmXlfjGByKcVPAL7VZ0q.jpg,"""In the beginning, God created the Heaven and the Earth..."" With those words, the biblical story of creation begins",Animation,GoodTimes Entertainment,,English,0-2
962908,Last Call,0.0,0,Released,1994-01-01,0,1,False,,0,,,en,Last Call,A sentient shot glass tries to join his friends.,0.6,,,Animation,,,,0-2
342388,Sound and Smoke,0.0,0,Released,1933-05-29,0,2,False,,0,,tt0178012,en,Schall und Rauch,"Commercials have come a long way since this 1933 cigarette advertisement. Before smoking's health risks became apparent, civilized people could sit in peace and watch dancers made of smoke.",0.6,/4og1OEEUUKoyS6meVI2tesMpxYF.jpg,,Animation,,Germany,,0-2
67004,Mickey Down Under,5.9,35,Released,1948-03-19,0,7,False,/xLkhtsyzSBnwnIPbMCJUATYNFz0.jpg,0,,tt0040587,en,Mickey Down Under,"Mickey, in the Australian bush, throws a boomerang that gets caught in Pluto’s mouth. Mickey then discovers an egg of an emu. Unfortunately, the parent chases him, but Pluto and the boomerang zoom into his path, leaving the emu all tangled.",5.225,/d4WENTGt7t2BpZwCd3ONKXkg1VK.jpg,,"Animation, Family",Walt Disney Productions,United States of America,English,6-8
236234,The Owl and the Pussycat,0.0,0,Released,1939-01-30,0,6,False,,0,,tt0148572,en,The Owl and the Pussycat,"In his first cartoon, Sourpuss has bright colored fur. He romances an Owl and takes her out on his boat, like the nursery rhyme has it. She seems mesmerised by him just as long as he strums his guitar. Her real boyfriend is so dejected he tries doing himself in, but soon he stops their wedding just in time.",0.6,,,Animation,,United States of America,,0-2
235149,A Star Is Bored,6.5,24,Released,1956-09-14,0,7,False,/jIZjNnCFQPnTBqdbWiCPlMfrbhl.jpg,0,,tt0049792,en,A Star Is Bored,Daffy Duck must double for Bugs in any slapstick which Warners considers too dangerous for its star Bug Bunny.,2.121,/8pxBoj799L6RCTSFd7esdw54tW4.jpg,,"Animation, Comedy",Warner Bros. Cartoons,United States of America,English,3-5
1183983,The Flight That Failed,0.0,0,Released,1928-06-03,0,0,False,,0,,tt0403037,en,The Flight That Failed,An Aesop’s Film Fables cartoon.,0.6,,,Animation,,,,0-2
729255,PistStar,0.0,0,Released,2012-03-19,0,1,False,,0,http://pist-star.com/campaign.html,,ja,ぴすとっ☆,The Nagoya Keirin Golden Dolphin Competition is a bicycle race—specifically a Japanese style track cycling event held in a velodrome—and this year's 62nd annual competition will be supporting areas affected by the 2011 earthquake. An anime clip was created as part of a promotional campaign.,0.6,/5plPmJOPi2hlXGwmfLh7rb36yJd.jpg,,Animation,,Japan,Japanese,0-2
150531,There It Is,6.8,16,Released,1928-01-01,0,19,False,/sOk2oqb59wIFcTukfxOs9iEBCnF.jpg,0,,tt0019466,en,There It Is,"When a mysterious figure appears to cause a series of disruptions at the Frisbie Home in New York, word goes out to Scotland Yard that the Fuzz-Faced Phantom is at work. Soon, Charley MacNeesha and his assistant MacGregor are sent across the ocean to investigate.",0.935,/ckFncDnnsF7Ul0P1KET9a02Xine.jpg,,"Horror, Comedy, Animation, Mystery",Bowers Comedy Corporation,United States of America,No Language,0-2
590141,Good Old-Fashioned Cartoon Violence,0.0,0,Released,1974-01-01,0,2,False,,0,,,en,Good Old-Fashioned Cartoon Violence,A cartoon character falls victim to various traditional pratfalls for no particular reason.,0.6,/ktM0kZTacuRxqyHuCOITGG9LQZF.jpg,,"Animation, Comedy",CalArts,United States of America,English,0-2
189587,The Waiter's Dream,5.6,25,Released,1910-05-21,0,5,False,/uDyftekhxbspozGcQSwTQHvsQUV.jpg,0,,tt0131024,fr,Le songe d'un garçon de café,"Four customers are having a peaceful game of cards in a quiet café. The atmosphere being heavy, the waiter falls asleep and has an unsettling dream about the ills of alcohol, among other things.",0.945,/yZCciegDx0rsAajxZOu35ruKmCd.jpg,,"Animation, Comedy, Fantasy",Gaumont,France,No Language,0-2
1049882,"I'm Not a Feminist, but...",0.0,0,Released,1986-01-01,0,8,False,,0,,tt2285501,en,"I'm Not a Feminist, but...",A series of humorous skits illustrating the experience of women in a male-dominated world.,0.6,,,Animation,,,,0-2
897808,Wawel Dragon,0.0,0,Released,2021-10-28,0,6,False,,0,,,en,Wawel Dragon,"An adaptation of a classic Polish folktale, rich in history, culture and magic told with an epic cinematic lens and stunning animation puppetry!",0.6,,,Animation,,United Kingdom,English,0-2
394602,Collage,3.0,1,Released,1975-01-01,0,6,False,,0,,tt2934492,en,Collage,A swift moving assortment of moving images. Filmed from a color TV monitor that was computer controlled.,0.6,,,Animation,,,,0-2
741693,Wełniaki,0.0,0,Released,2019-04-27,0,0,False,,0,,,it,Wełniaki,,0.6,,,Animation,,Poland,,0-2
1027643,Bunny Killer Lives with Me!,0.0,0,Released,2020-09-04,0,5,False,/dSFt2p5AHBVFdm5FDB4zkeIJnyr.jpg,330,https://sae.edu.au/why-sae/student-work-showcase/bunny-killer-lives-with-me/,tt22189174,en,Bunny Killer Lives with Me!,"An assassin with her trusty associate is on a quick rescue mission to save a high school girl. Join the Bunny Killer alongside Kenya, as they take down the Smiley Face Gang, who have taken a school girl hostage. Will they be both reconnected once more?",0.6,/jOpSAz8A1tMcqDomtp7fJkABzJE.jpg,"No. 1 Assassin, Smart Assistant & A School Girl...?","Animation, Action, Adventure, Comedy","Phillikun, SAE Creative Media Institute",Australia,English,0-2
145782,I Yam What I Yam,6.2,7,Released,1933-09-29,0,6,False,/bSQoEOFHSiilIFCLT6wsO3OQFWd.jpg,0,,tt0024162,en,I Yam What I Yam,"Popeye, Olive Oyl and Wimpy are shipwrecked on an island of hostile Indians",0.717,/kYZ9XeqAtbaCyVVHMtNgTBisqPD.jpg,,"Family, Animation",Fleischer Studios,United States of America,English,0-2
1165314,Love at First Sight,0.0,0,Released,2011-01-01,0,4,False,,0,,,sk,Láska na prvý pohľad,"Love is in the air and everyone feels it. People, animals, things, fruit... Who would conventionally limit themselves to their own kind? Walking down the street, a man falls in love with an apartment building at first sight. And it's not unrequited love. The man and the apartment building start dating. What difficulties does the romantic relationship of such different entities bring? And how are the tenants doing?",0.6,,,Animation,FTF VŠMU,,,0-2
350710,Untitled (for R.),0.0,0,Released,2003-01-01,0,3,False,,0,,,en,Untitled (for R.),"A study in foreground and background made with a video camera, a set of handmade filters, and a canoe.",0.6,/7Dj05IlAyIrixLIxZYYted4ML4m.jpg,,Animation,,,,0-2
991494,The SpongeBob Movie: Search for SquarePants,0.0,0,In Production,2025-05-23,0,0,False,,0,,tt23572848,en,The SpongeBob Movie: Search for SquarePants,"The story follows SpongeBob, as he travels to the depths of the ocean and faces off against the ghost of the Flying Dutchman.",2.634,/3pvzRic0jZkB6OzbdbzpGpkZSG0.jpg,,"Comedy, Animation","Paramount, Nickelodeon Movies",United States of America,English,3-5
758342,Tom Goes to the Mayor Returns,5.0,0,Released,2003-10-01,0,7,False,,0,http://timanderic.com,tt0821151,en,Tom Goes to the Mayor Returns,,1.138,,,"Animation, Comedy",Abso Lutely Productions,United States of America,English,0-2
428852,Knob,0.0,0,Released,2016-11-18,0,4,False,,0,http://www.knob3dfilm.com,tt5932868,en,Knob,"A germaphobe, Nigel, being stuck in the filthy restroom of the company that he is about to have a job interview. Can he escape the restroom to make his interview on time?",0.6,,,"Comedy, Animation",,United States of America,English,0-2
616544,Fuggy Fuggy,0.0,0,Released,2007-01-01,0,5,False,,0,,tt2404569,en,Fuggy Fuggy,Fuggy Fuggy. Fuggy. Fugggggy. Fuggy Fuggy,0.6,/xdll8nfDtyrbc1x7dzskRzei3eL.jpg,,"Animation, Comedy",,United Kingdom,,0-2
813693,Dream of the Sphinx,0.0,0,Released,1971-01-01,0,4,False,,0,,,en,Dream of the Sphinx,"Gore's second solo film, DREAM OF THE SPHINX is highly representative of his fluid, expressive line work and characteristic traversals through space.",0.6,,,Animation,,United States of America,,0-2
1042254,Velocità,0.0,0,Released,1930-11-10,0,13,False,,0,,,en,Velocità,"Although Marinetti wrote the Manifesto of Futurist Cinema, Velocità is seen by some as the only futuristic film in its own right. Beside a dense intertextual network and a mechanic dance of the screen titles and objects dancing to stop-motion beats, the movie features a unique showcase of air painting on film and a few swinging frames from the streets of Turin.",0.6,,,"Documentary, Animation",,,,0-2
55566,Goliath II,6.0,22,Released,1960-01-21,0,15,False,/wvWJFgdvjKC96maVcMjZ55RNKtK.jpg,0,,tt0053875,en,Goliath II,"Goliath II is a 6-inch-tall elephant (son of the huge Goliath). He's a big disappointment to his father, but mom is proud of Goliath II anyway. Goliath II is constantly getting into trouble because he's so small. In particular, the tiger Raja looks for every opportunity to try a bite-size taste of elephant. After one incident where he ran away and his mother scolded him, he runs away. After he's rescued, the rest of the elephants are terrified of a mouse, but Goliath II stands his ground.",1.652,/6L3TLqnx1VCaOiWgeFHR7rjYRTd.jpg,,Animation,Walt Disney Productions,United States of America,English,0-2
409409,The Marvellous World of Roald Dahl,8.0,1,Released,2016-08-04,0,59,False,,0,http://www.bbc.co.uk/programmes/b07m8n2q,tt5907158,en,The Marvellous World of Roald Dahl,"Fighter pilot, inventor, spy - the life of Roald Dahl is often stranger than fiction. Through a vast collection of his letters, writings and archive, the story is told largely in his own words with contributions from his last wife Liccy, daughter Lucy and biographer Donald Sturrock.",0.674,,,"Animation, Documentary",,,English,0-2
635248,Dick & Stewart: I Spy with My Little Eye,0.0,0,Released,2018-10-13,0,13,False,,0,,tt6255982,en,Dick & Stewart: I Spy with My Little Eye,"Single-narrator animation that tells the story of a boy called Dick and his best friend Stewart, whose eye is all that's left of him following a mysterious accident.",0.6,/dlq0fKxkaUgp2yb21C4kGneC9Ae.jpg,,Animation,Rook Films,,English,0-2
117347,GoShogun: The Time Étranger,7.2,5,Released,1985-04-27,0,90,False,/9TQhCEMN3FJVeCoXDTfw2VKyRO5.jpg,0,,tt0295594,ja,戦国魔神ゴーショーグン 時の異邦人（エトランゼ）,"Forty years after the events of the TV series, Remy Shimada, ex-pilot of the GoShogun, suffers a terrible accident while on her way to a meeting with her former robot-piloting comrades. While they rush to the hospital, Remy floats between life and death. She sees visions of her life when she was young, and stranger still, experiences a hallucination of being with her friends, all of them young again, in a mysterious city filled with hostile fanatics.  Far from being the reunion Remy hoped for, a ghastly letter arrives for each member of the team that predicts their gruesome deaths. Slated to die in two days, both in reality and in her dream, Remy struggles to find a way out of the City of Fate, relying on the memories of her friends to see her through, even as they surround her death bed in the waking world.",4.262,/cl283GIzzoYHrdq2hnJb1CFCoJF.jpg,"In The Face Of Inevitability, Would You Accept It, Or Struggle To The End?","Action, Animation, Science Fiction","Ashi Productions, Tokuma Shoten",Japan,Japanese,3-5
790702,Underground,0.0,0,Released,2019-11-11,0,2,False,,0,,,ru,Метро,The sparrow takes an odyssey through the underworld.,0.6,,,Animation,VGIK,Russia,Russian,0-2
334917,Dead Heat,0.0,0,Released,1987-08-07,0,31,False,/ihvjBFc6rtCwwgc9Vdu4E3JQnRn.jpg,0,,tt8912086,ja,デッドヒート,"Makoto is the driver of a rag-tag Formula X racing team competing in the bottom rung D-Class, with aspirations of one day making it to A-Class. When a mysterious benefactor sees potential in them, he offers his engineering services and shiny new engine to help them compete in the Open Cup. This yearly event is open to all classes and the winner automatically earns A-Class standing.",1.822,/mYMyD82XFc7EqFtBqBQeNPq6YVz.jpg,,"Animation, Action",SUNRISE,Japan,Japanese,0-2
908393,Yo! Yes?,0.0,0,Released,2000-04-18,0,6,False,,0,,tt1727561,en,Yo! Yes?,"Two lonely boys who don't know each other meet on a city street. Brought together with a simple ""Yo!"" answered by the other one's ""Yes?"" and the bounce of a basketball, this modern classic will strike a chord with every child who's ever longed for a friend.",0.6,/vMKR7POIZRwvBzXYJOGLaCgDo8U.jpg,,Animation,Weston Woods Studios,United States of America,English,0-2
1125240,A Cow in the Sky,0.0,0,Released,2023-06-10,0,12,False,,0,https://tribecafilm.com/films/cow-in-the-sky-2023,,en,A Cow in the Sky,The true story of a young Ethiopian immigrant in America wrestling with his identity and trying to understand the American Dream after his father's murder by white supremacists.,0.6,/gO7Lalaqja1riOwTKtGjRMxWnwo.jpg,,Animation,,,,0-2
